"row_id","icd9_code","short_title","long_title"
"8876",8875,"71903","Joint effusion-forearm","Effusion of joint, forearm"
"8877",8876,"71904","Joint effusion-hand","Effusion of joint, hand"
"8878",8877,"71905","Joint effusion-pelvis","Effusion of joint, pelvic region and thigh"
"8879",8878,"71906","Joint effusion-l/leg","Effusion of joint, lower leg"
"8880",8879,"71907","Joint effusion-ankle","Effusion of joint, ankle and foot"
"8881",8880,"71908","Joint effusion-jt NEC","Effusion of joint, other specified sites"
"8882",8881,"71909","Joint effusion-mult jts","Effusion of joint, multiple sites"
"8883",8882,"71910","Hemarthrosis-unspec","Hemarthrosis, site unspecified"
"8884",8883,"71911","Hemarthrosis-shlder","Hemarthrosis, shoulder region"
"8885",8884,"71912","Hemarthrosis-up/arm","Hemarthrosis, upper arm"
"8886",8885,"71913","Hemarthrosis-forearm","Hemarthrosis, forearm"
"8887",8886,"71914","Hemarthrosis-hand","Hemarthrosis, hand"
"8888",8887,"71915","Hemarthrosis-pelvis","Hemarthrosis, pelvic region and thigh"
"8889",8888,"71916","Hemarthrosis-l/leg","Hemarthrosis, lower leg"
"8890",8889,"71917","Hemarthrosis-ankle","Hemarthrosis, ankle and foot"
"8891",8890,"71918","Hemarthrosis-jt NEC","Hemarthrosis, other specified sites"
"8892",8891,"71919","Hemarthrosis-mult jts","Hemarthrosis, multiple sites"
"8893",8892,"71920","Villonod synovit-unspec","Villonodular synovitis, site unspecified"
"8894",8893,"71921","Villonod synovit-shlder","Villonodular synovitis, shoulder region"
"8895",8894,"71922","Villonod synovit-up/arm","Villonodular synovitis, upper arm"
"8896",8895,"71923","Villonod synovit-forearm","Villonodular synovitis, forearm"
"8897",8896,"71924","Villonod synovit-hand","Villonodular synovitis, hand"
"8898",8897,"71925","Villonod synovit-pelvis","Villonodular synovitis, pelvic region and thigh"
"8899",8898,"71926","Villonod synovit-l/leg","Villonodular synovitis, lower leg"
"8900",8899,"71927","Villonod synovit-ankle","Villonodular synovitis, ankle and foot"
"8901",8900,"71928","Villonod synovit-jt NEC","Villonodular synovitis, other specified sites"
"8902",8901,"71929","Villonod synovit-mult jt","Villonodular synovitis, multiple sites"
"8903",8902,"71930","Palindrom rheum-unspec","Palindromic rheumatism, site unspecified"
"8904",8903,"71931","Palindrom rheum-shlder","Palindromic rheumatism, shoulder region"
"8905",8904,"71932","Palindrom rheum-up/arm","Palindromic rheumatism, upper arm"
"8906",8905,"71933","Palindrom rheum-forearm","Palindromic rheumatism, forearm"
"8907",8906,"71934","Palindrom rheum-hand","Palindromic rheumatism, hand"
"8908",8907,"71935","Palindrom rheum-pelvis","Palindromic rheumatism, pelvic region and thigh"
"8909",8908,"71936","Palindrom rheum-l/leg","Palindromic rheumatism, lower leg"
"8910",8909,"71937","Palindrom rheum-ankle","Palindromic rheumatism, ankle and foot"
"8911",8910,"71938","Palindrom rheum-jt NEC","Palindromic rheumatism, other specified sites"
"8912",8911,"71939","Palindrom rheum-mult jts","Palindromic rheumatism, multiple sites"
"8913",8912,"71940","Joint pain-unspec","Pain in joint, site unspecified"
"8914",8913,"71941","Joint pain-shlder","Pain in joint, shoulder region"
"8915",8914,"71942","Joint pain-up/arm","Pain in joint, upper arm"
"8916",8915,"71943","Joint pain-forearm","Pain in joint, forearm"
"8917",8916,"71944","Joint pain-hand","Pain in joint, hand"
"8918",8917,"71945","Joint pain-pelvis","Pain in joint, pelvic region and thigh"
"8919",8918,"71946","Joint pain-l/leg","Pain in joint, lower leg"
"8920",8919,"71947","Joint pain-ankle","Pain in joint, ankle and foot"
"8921",8920,"71948","Joint pain-jt NEC","Pain in joint, other specified sites"
"8922",8921,"71949","Joint pain-mult jts","Pain in joint, multiple sites"
"8923",8922,"71950","Jt stiffness NEC-unspec","Stiffness of joint, not elsewhere classified, site unspecified"
"8924",8923,"71951","Jt stiffness NEC-shlder","Stiffness of joint, not elsewhere classified, shoulder region"
"8925",8924,"71952","Jt stiffness NEC-up/arm","Stiffness of joint, not elsewhere classified, upper arm"
"8926",8925,"71953","Jt stiffnes NEC-forearm","Stiffness of joint, not elsewhere classified, forearm"
"8927",8926,"71954","Jt stiffness NEC-hand","Stiffness of joint, not elsewhere classified, hand"
"8928",8927,"71955","Jt stiffness NEC-pelvis","Stiffness of joint, not elsewhere classified, pelvic region and thigh"
"8929",8928,"71956","Jt stiffness NEC-l/leg","Stiffness of joint, not elsewhere classified, lower leg"
"8930",8929,"71957","Jt stiffness NEC-ankle","Stiffness of joint, not elsewhere classified, ankle and foot"
"8931",8930,"71958","Jt stiffness NEC-oth jt","Stiffness of joint, not elsewhere classified, other specified sites"
"8932",8931,"71959","Jt stiffness NEC-mult jt","Stiffness of joint, not elsewhere classified, multiple sites"
"8933",8932,"71960","Joint sympt NEC-unsp jt","Other symptoms referable to joint, site unspecified"
"8934",8933,"71961","Joint symptom NEC-shlder","Other symptoms referable to joint, shoulder region"
"8935",8934,"71962","Joint symptom NEC-up/arm","Other symptoms referable to joint, upper arm"
"8936",8935,"7784","NB temp regulat dis NEC","Other disturbances of temperature regulation of newborn"
"8937",8936,"7785","Edema of newborn NEC/NOS","Other and unspecified edema of newborn"
"8938",8937,"7786","Congenital hydrocele","Congenital hydrocele"
"8939",8938,"7787","NB breast engorgement","Breast engorgement in newborn"
"8940",8939,"7788","NB integument cond NEC","Other specified conditions involving the integument of fetus and newborn"
"8941",8940,"7789","NB integument cond NOS","Unspecified condition involving the integument and temperature regulation of fetus and newborn"
"8942",8941,"7790","Convulsions in newborn","Convulsions in newborn"
"8943",8942,"7791","NB cereb irrit NEC/NOS","Other and unspecified cerebral irritability in newborn"
"8944",8943,"7792","Cns dysfunction syn NB","Cerebral depression, coma, and other abnormal cerebral signs in fetus or newborn"
"8945",8944,"77931","NB feeding problems","Feeding problems in newborn"
"8946",8945,"77932","NB bilious vomiting","Bilious vomiting in newborn"
"8947",8946,"77933","NB other vomiting","Other vomiting in newborn"
"8948",8947,"77934","NB failure to thrive","Failure to thrive in newborn"
"8949",8948,"7794","NB drug reaction/intoxic","Drug reactions and intoxications specific to newborn"
"8950",8949,"7795","NB drug withdrawal syndr","Drug withdrawal syndrome in newborn"
"8951",8950,"7796","Termination of pregnancy","Termination of pregnancy (fetus)"
"8952",8951,"7797","Perivent leukomalacia","Periventricular leukomalacia"
"8953",8952,"77981","Neonatal bradycardia","Neonatal bradycardia"
"8954",8953,"77982","Neonatal tachycardia","Neonatal tachycardia"
"8955",8954,"77983","Delay separate umbl cord","Delayed separation of umbilical cord"
"8956",8955,"77984","Meconium staining","Meconium staining"
"8957",8956,"77985","NB cardiac arrest","Cardiac arrest of newborn"
"8958",8957,"77989","Perinatal condition NEC","Other specified conditions originating in the perinatal period"
"8959",8958,"7799","Perinatal condition NOS","Unspecified condition originating in the perinatal period"
"8960",8959,"78001","Coma","Coma"
"8961",8960,"78002","Trans alter awareness","Transient alteration of awareness"
"8962",8961,"78003","Persistent vegtv state","Persistent vegetative state"
"8963",8962,"78009","Other alter consciousnes","Other alteration of consciousness"
"8964",8963,"7801","Hallucinations","Hallucinations"
"8965",8964,"7802","Syncope and collapse","Syncope and collapse"
"8966",8965,"78031","Febrile convulsions NOS","Febrile convulsions (simple), unspecified"
"8967",8966,"78032","Complx febrile convulsns","Complex febrile convulsions"
"8968",8967,"78033","Post traumatic seizures","Post traumatic seizures"
"8969",8968,"78039","Convulsions NEC","Other convulsions"
"8970",8969,"7804","Dizziness and giddiness","Dizziness and giddiness"
"8971",8970,"78050","Sleep disturbance NOS","Sleep disturbance, unspecified"
"8972",8971,"78051","Insomn w sleep apnea NOS","Insomnia with sleep apnea, unspecified"
"8973",8972,"78052","Insomnia NOS","Insomnia, unspecified"
"8974",8973,"78053","Hypersom w slp apnea NOS","Hypersomnia with sleep apnea, unspecified"
"8975",8974,"78054","Hypersomnia NOS","Hypersomnia, unspecified"
"8976",8975,"78055","Irreg sleep-wake rhy NOS","Disruption of 24 hour sleep wake cycle, unspecified"
"8977",8976,"78056","Sleep stage dysfunctions","Dysfunctions associated with sleep stages or arousal from sleep"
"8978",8977,"78057","Sleep apnea NOS","Unspecified sleep apnea"
"8979",8978,"78058","Sleep rel move disor NOS","Sleep related movement disorder, unspecified"
"8980",8979,"78059","Sleep disturbances NEC","Other sleep disturbances"
"8981",8980,"78060","Fever NOS","Fever, unspecified"
"8982",8981,"78061","Fever in other diseases","Fever presenting with conditions classified elsewhere"
"8983",8982,"78062","Postprocedural fever","Postprocedural fever"
"8984",8983,"78063","Postvaccination fever","Postvaccination fever"
"8985",8984,"78064","Chills (without fever)","Chills (without fever)"
"8986",8985,"78065","Hypothrm-wo low env tmp","Hypothermia not associated with low environmental temperature"
"8987",8986,"78066","Feb nonhemo transf react","Febrile nonhemolytic transfusion reaction"
"8988",8987,"78071","Chronic fatigue syndrome","Chronic fatigue syndrome"
"8989",8988,"78072","Functional quadriplegia","Functional quadriplegia"
"8990",8989,"78079","Malaise and fatigue NEC","Other malaise and fatigue"
"8991",8990,"7808","Generalizd hyperhidrosis","Generalized hyperhidrosis"
"8992",8991,"78091","Fussy infant/baby","Fussy infant (baby)"
"8993",8992,"78092","Excess cry infant/baby","Excessive crying of infant (baby)"
"8994",8993,"78093","Memory loss","Memory loss"
"8995",8994,"78094","Early satiety","Early satiety"
"8996",8995,"78095","Excs cry chld,adol,adult","Excessive crying of child, adolescent, or adult"
"8997",8996,"78096","Generalized pain","Generalized pain"
"8998",8997,"78097","Altered mental status","Altered mental status"
"8999",8998,"78099","Other general symptoms","Other general symptoms"
"9000",8999,"7810","Abn involun movement NEC","Abnormal involuntary movements"
"9001",9000,"7811","Smell & taste disturb","Disturbances of sensation of smell and taste"
"9002",9001,"80434","Cl skl/oth fx-proln coma","Closed fractures involving skull or face with other bones, with other and unspecified intracranial hemorrhage, with prolonged [more than 24 hours] loss of consciousness and return to pre- existing conscious level"
"9003",9002,"80435","Cl skul/oth fx-deep coma","Closed fractures involving skull or face with other bones, with other and unspecified intracranial hemorrhage, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level"
"9004",9003,"80436","Cl skl w oth fx-coma NOS","Closed fractures involving skull or face with other bones, with other and unspecified intracranial hemorrhage, with loss of consciousness of unspecified duration"
"9005",9004,"80439","Cl skul w oth fx-concuss","Closed fractures involving skull or face with other bones, with other and unspecified intracranial hemorrhage, with concussion, unspecified"
"9006",9005,"80440","Cl skl/oth fx/br inj NEC","Closed fractures involving skull or face with other bones, with intracranial injury of other and unspecified nature, unspecified state of consciousness"
"9007",9006,"80441","Cl skl w oth fx w/o coma","Closed fractures involving skull or face with other bones, with intracranial injury of other and unspecified nature, with no loss of consciousness"
"9008",9051,"77182","NB urinary tract infectn","Urinary tract infection of newborn"
"9009",9007,"80442","Cl skl w oth fx-brf coma","Closed fractures involving skull or face with other bones, with intracranial injury of other and unspecified nature, with brief [less than one hour] loss of consciousness"
"9010",9008,"80443","Cl skl w oth fx-mod coma","Closed fractures involving skull or face with other bones, with intracranial injury of other and unspecified nature, with moderate [1-24 hours] loss of consciousness"
"9011",9009,"80444","Cl skl/oth fx-proln coma","Closed fractures involving skull or face with other bones, with intracranial injury of other and unspecified nature, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level"
"9012",9010,"80445","Cl skul/oth fx-deep coma","Closed fractures involving skull or face with other bones, with intracranial injury of other and unspecified nature, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level"
"9013",9011,"80446","Cl skl w oth fx-coma NOS","Closed fractures involving skull or face with other bones, with intracranial injury of other and unspecified nature, with loss of consciousness of unspecified duration"
"9014",9012,"80449","Cl skul w oth fx-concuss","Closed fractures involving skull or face with other bones, with intracranial injury of other and unspecified nature, with concussion, unspecified"
"9015",9013,"80450","Opn skull fx/oth bone fx","Open fractures involving skull or face with other bones, without mention of intracranial injury, unspecified state of consciousness"
"9016",9014,"80451","Opn skul/oth fx w/o coma","Open fractures involving skull or face with other bones, without mention of intracranial injury, with no loss of consciousness"
"9017",9015,"80452","Opn skul/oth fx-brf coma","Open fractures involving skull or face with other bones, without mention of intracranial injury, with brief [less than one hour] loss of consciousness"
"9018",9016,"80453","Opn skul/oth fx-mod coma","Open fractures involving skull or face with other bones, without mention of intracranial injury, with moderate [1-24 hours] loss of consciousness"
"9019",9017,"80454","Opn skl/oth fx-prol coma","Open fractures involving skull or face with other bones, without mention of intracranial injury, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level"
"9020",9018,"80455","Opn skl/oth fx-deep coma","Open fractures involving skull or face with other bones, without mention of intracranial injury, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level"
"9021",9019,"80456","Opn skul/oth fx-coma NOS","Open fractures involving skull or face with other bones, without mention of intracranial injury, with loss of consciousness of unspecified duration"
"9022",9020,"80459","Opn skull/oth fx-concuss","Open fractures involving skull or face with other bones, without mention of intracranial injury, with concussion, unspecified"
"9023",9021,"80460","Opn skl/oth fx/cereb lac","Open fractures involving skull or face with other bones, with cerebral laceration and contusion, unspecified state of consciousness"
"9024",9022,"80461","Opn skul/oth fx w/o coma","Open fractures involving skull or face with other bones, with cerebral laceration and contusion, with no loss of consciousness"
"9025",9023,"80462","Opn skul/oth fx-brf coma","Open fractures involving skull or face with other bones, with cerebral laceration and contusion, with brief [less than one hour] loss of consciousness"
"9026",9024,"80463","Opn skul/oth fx-mod coma","Open fractures involving skull or face with other bones, with cerebral laceration and contusion, with moderate [1-24 hours] loss of consciousness"
"9027",9025,"80464","Opn skl/oth fx-prol coma","Open fractures involving skull or face with other bones, with cerebral laceration and contusion, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level"
"9028",9026,"80465","Opn skl/oth fx-deep coma","Open fractures involving skull or face with other bones, with cerebral laceration and contusion, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level"
"9029",9027,"80466","Opn skul/oth fx-coma NOS","Open fractures involving skull or face with other bones, with cerebral laceration and contusion, with loss of consciousness of unspecified duration"
"9030",9028,"80469","Opn skull/oth fx-concuss","Open fractures involving skull or face with other bones, with cerebral laceration and contusion, with concussion, unspecified"
"9031",9029,"80470","Opn skl/oth fx/menin hem","Open fractures involving skull or face with other bones with subarachnoid, subdural, and extradural hemorrhage, unspecified state of consciousness"
"9032",9030,"80471","Opn skul/oth fx w/o coma","Open fractures involving skull or face with other bones with subarachnoid, subdural, and extradural hemorrhage, with no loss of consciousness"
"9033",9031,"80472","Opn skul/oth fx-brf coma","Open fractures involving skull or face with other bones with subarachnoid, subdural, and extradural hemorrhage, with brief [less than one hour] loss of consciousness"
"9034",9032,"80473","Opn skul/oth fx-mod coma","Open fractures involving skull or face with other bones with subarachnoid, subdural, and extradural hemorrhage, with moderate [1-24 hours] loss of consciousness"
"9035",9033,"85103","Cortex contus-mod coma","Cortex (cerebral) contusion without mention of open intracranial wound, with moderate [1-24 hours] loss of consciousness"
"9036",9034,"85104","Cortx contus-prolng coma","Cortex (cerebral) contusion without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level"
"9037",9035,"85105","Cortex contus-deep coma","Cortex (cerebral) contusion without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness without return to pre-existing conscious level"
"9038",9036,"85106","Cortex contus-coma NOS","Cortex (cerebral) contusion without mention of open intracranial wound, with loss of consciousness of unspecified duration"
"9039",9037,"77086","Stomach cont asp w resp","Aspiration of postnatal stomach contents with respiratory symptoms"
"9040",9038,"77087","NB respiratory arrest","Respiratory arrest of newborn"
"9041",9039,"77088","NB hypoxia","Hypoxemia of newborn"
"9042",9040,"77089","Resp prob after brth NEC","Other respiratory problems after birth"
"9043",9041,"7709","NB respiratory cond NOS","Unspecified respiratory condition of fetus and newborn"
"9044",9042,"7710","Congenital rubella","Congenital rubella"
"9045",9043,"7711","Cong cytomegalovirus inf","Congenital cytomegalovirus infection"
"9046",9044,"7712","Congenital infec NEC","Other congenital infections specific to the perinatal period"
"9047",9045,"7713","Tetanus neonatorum","Tetanus neonatorum"
"9048",9046,"7714","Omphalitis of newborn","Omphalitis of the newborn"
"9049",9047,"7715","Neonatal infec mastitis","Neonatal infective mastitis"
"9050",9048,"7716","Neonatal conjunctivitis","Neonatal conjunctivitis and dacryocystitis"
"9051",9049,"7717","Neonatal candida infect","Neonatal Candida infection"
"9052",9052,"77183","Bacteremia of newborn","Bacteremia of newborn"
"9053",9053,"77189","Perinatal infection NEC","Other infections specific to the perinatal period"
"9054",9054,"7720","NB fetal blood loss NEC","Fetal blood loss"
"9055",9055,"77210","NB intraven hem NOS","Intraventricular hemorrhage unspecified grade"
"9056",9056,"77211","NB intraven hem,grade i","Intraventricular hemorrhage, grade I"
"9057",9057,"77212","NB intraven hem,grade ii","Intraventricular hemorrhage, grade II"
"9058",9058,"77213","NB intravn hem,grade iii","Intraventricular hemorrhage, grade III"
"9059",9059,"77214","NB intraven hem,grade iv","Intraventricular hemorrhage, grade IV"
"9060",9060,"7722","NB subarachnoid hemorr","Subarachnoid hemorrhage of fetus or newborn"
"9061",9061,"7723","Post-birth umbil hemorr","Umbilical hemorrhage after birth"
"9062",9062,"7724","NB GI hemorrhage","Gastrointestinal hemorrhage of fetus or newborn"
"9063",9063,"7725","NB adrenal hemorrhage","Adrenal hemorrhage of fetus or newborn"
"9064",9064,"7726","NB cutaneous hemorrhage","Cutaneous hemorrhage of fetus or newborn"
"9065",9065,"7728","Neonatal hemorrhage NEC","Other specified hemorrhage of fetus or newborn"
"9066",9066,"7729","Neonatal hemorrhage NOS","Unspecified hemorrhage of newborn"
"9067",9067,"7730","NB hemolyt dis:rh isoimm","Hemolytic disease of fetus or newborn due to Rh isoimmunization"
"9068",9068,"7731","NB hemolyt dis-abo isoim","Hemolytic disease of fetus or newborn due to ABO isoimmunization"
"9069",9069,"7732","NB hemolyt dis-isoim NEC","Hemolytic disease of fetus or newborn due to other and unspecified isoimmunization"
"9070",9070,"7733","Hydrops fetalis:isoimm","Hydrops fetalis due to isoimmunization"
"9071",9071,"7734","NB kernicterus:isoimmun","Kernicterus of fetus or newborn due to isoimmunization"
"9072",9072,"7735","NB late anemia:isoimmun","Late anemia of fetus or newborn due to isoimmunization"
"9073",9073,"7740","Perinat jaund-hered anem","Perinatal jaundice from hereditary hemolytic anemias"
"9074",9074,"7741","Perinat jaund:hemolysis","Perinatal jaundice from other excessive hemolysis"
"9075",9075,"7742","Neonat jaund preterm del","Neonatal jaundice associated with preterm delivery"
"9076",9076,"77430","Delay conjugat jaund NOS","Neonatal jaundice due to delayed conjugation, cause unspecified"
"9077",9077,"80346","Cl skull fx NEC-coma NOS","Other closed skull fracture with intracranial injury of other and unspecified nature, with loss of consciousness of unspecified duration"
"9078",9078,"80349","Cl skull fx NEC-concuss","Other closed skull fracture with intracranial injury of other and unspecified nature, with concussion, unspecified"
"9079",9079,"80350","Open skull fracture NEC","Other open skull fracture without mention of injury, unspecified state of consciousness"
"9080",9080,"80351","Opn skul fx NEC w/o coma","Other open skull fracture without mention of intracranial injury, with no loss of consciousness"
"9081",9081,"80352","Opn skul fx NEC-brf coma","Other open skull fracture without mention of intracranial injury, with brief [less than one hour] loss of consciousness"
"9082",9082,"80353","Opn skul fx NEC-mod coma","Other open skull fracture without mention of intracranial injury, with moderate [1-24 hours] loss of consciousness"
"9083",9083,"80354","Opn skl fx NEC-prol coma","Other open skull fracture without mention of intracranial injury, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level"
"9084",9084,"80355","Opn skl fx NEC-deep coma","Other open skull fracture without mention of intracranial injury, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level"
"9085",9085,"80356","Opn skul fx NEC-coma NOS","Other open skull fracture without mention of intracranial injury, with loss of consciousness of unspecified duration"
"9086",9086,"80359","Opn skull fx NEC-concuss","Other open skull fracture without mention of intracranial injury, with concussion, unspecified"
"9087",9087,"80360","Opn skl fx NEC/cereb lac","Other open skull fracture with cerebral laceration and contusion, unspecified state of consciousness"
"9088",9088,"80361","Opn skul fx NEC w/o coma","Other open skull fracture with cerebral laceration and contusion, with no loss of consciousness"
"9089",9089,"80362","Opn skul fx NEC-brf coma","Other open skull fracture with cerebral laceration and contusion, with brief [less than one hour] loss of consciousness"
"9090",9090,"80363","Opn skul fx NEC-mod coma","Other open skull fracture with cerebral laceration and contusion, with moderate [1-24 hours] loss of consciousness"
"9091",9091,"80364","Opn skl fx NEC-proln com","Other open skull fracture with cerebral laceration and contusion, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level"
"9092",9092,"80365","Opn skl fx NEC-deep coma","Other open skull fracture with cerebral laceration and contusion, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level"
"9093",9093,"80366","Opn skul fx NEC-coma NOS","Other open skull fracture with cerebral laceration and contusion, with loss of consciousness of unspecified duration"
"9094",9094,"80369","Opn skull fx NEC-concuss","Other open skull fracture with cerebral laceration and contusion, with concussion, unspecified"
"9095",9095,"80370","Opn skl fx NEC/menin hem","Other open skull fracture with subarachnoid, subdural, and extradural hemorrhage, unspecified state of consciousness"
"9096",9096,"80371","Opn skul fx NEC w/o coma","Other open skull fracture with subarachnoid, subdural, and extradural hemorrhage, with no loss of consciousness"
"9097",9097,"80372","Opn skul fx NEC-brf coma","Other open skull fracture with subarachnoid, subdural, and extradural hemorrhage, with brief [less than one hour] loss of consciousness"
"9098",9098,"80373","Opn skul fx NEC-mod coma","Other open skull fracture with subarachnoid, subdural, and extradural hemorrhage, with moderate [1-24 hours] loss of consciousness"
"9099",9099,"80374","Opn skl fx NEC-prol coma","Other open skull fracture with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level"
"9100",9100,"80375","Opn skl fx NEC-deep coma","Other open skull fracture with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level"
"9101",9101,"80376","Opn skul fx NEC-coma NOS","Other open skull fracture with subarachnoid, subdural, and extradural hemorrhage, with loss of consciousness of unspecified duration"
"9102",9102,"80379","Opn skull fx NEC-concuss","Other open skull fracture with subarachnoid, subdural, and extradural hemorrhage, with concussion, unspecified"
"9103",9103,"80380","Opn skull fx NEC/hem NEC","Other open skull fracture with other and unspecified intracranial hemorrhage, unspecified state of consciousness"
"9104",9211,"71847","Jt contracture-ankle","Contracture of joint, ankle and foot"
"9105",9104,"80381","Opn skul fx NEC w/o coma","Other open skull fracture with other and unspecified intracranial hemorrhage, with no loss of consciousness"
"9106",9105,"80382","Opn skul fx NEC-brf coma","Other open skull fracture with other and unspecified intracranial hemorrhage, with brief [less than one hour] loss of consciousness"
"9107",9106,"80383","Opn skul fx NEC-mod coma","Other open skull fracture with other and unspecified intracranial hemorrhage, with moderate [1-24 hours] loss of consciousness"
"9108",9107,"80384","Opn skl fx NEC-prol coma","Other open skull fracture with other and unspecified intracranial hemorrhage, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level"
"9109",9108,"80385","Opn skl fx NEC-deep coma","Other open skull fracture with other and unspecified intracranial hemorrhage, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level"
"9110",9109,"80386","Opn skul fx NEC-coma NOS","Other open skull fracture with other and unspecified intracranial hemorrhage, with loss of consciousness of unspecified duration"
"9111",9110,"80389","Opn skull fx NEC-concuss","Other open skull fracture with other and unspecified intracranial hemorrhage, with concussion, unspecified"
"9112",9111,"80390","Op skl fx NEC/br inj NEC","Other open skull fracture with intracranial injury of other and unspecified nature, unspecified state of consciousness"
"9113",9112,"80391","Opn skul fx NEC w/o coma","Other open skull fracture with intracranial injury of other and unspecified nature, with no loss of consciousness"
"9114",9113,"80392","Opn skul fx NEC-brf coma","Other open skull fracture with intracranial injury of other and unspecified nature, with brief [less than one hour] loss of consciousness"
"9115",9114,"80393","Opn skul fx NEC-mod coma","Other open skull fracture with intracranial injury of other and unspecified nature, with moderate [1-24 hours] loss of consciousness"
"9116",9115,"85202","Subarach hem-brief coma","Subarachnoid hemorrhage following injury without mention of open intracranial wound, with brief [less than one hour] loss of consciousness"
"9117",9116,"85203","Subarach hem-mod coma","Subarachnoid hemorrhage following injury without mention of open intracranial wound, with moderate [1-24 hours] loss of consciousness"
"9118",9117,"85204","Subarach hem-prolng coma","Subarachnoid hemorrhage following injury without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level"
"9119",9118,"85205","Subarach hem-deep coma","Subarachnoid hemorrhage following injury without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness without return to pre-existing conscious level"
"9120",9119,"85206","Subarach hem-coma NOS","Subarachnoid hemorrhage following injury without mention of open intracranial wound, with loss of consciousness of unspecified duration"
"9121",9120,"85209","Subarach hem-concussion","Subarachnoid hemorrhage following injury without mention of open intracranial wound, with concussion, unspecified"
"9122",9121,"85210","Subarach hem w opn wound","Subarachnoid hemorrhage following injury with open intracranial wound, unspecified state of consciousness"
"9123",9122,"85211","Opn subarach hem-no coma","Subarachnoid hemorrhage following injury with open intracranial wound, with no loss of consciousness"
"9124",9123,"85212","Op subarach hem-brf coma","Subarachnoid hemorrhage following injury with open intracranial wound, with brief [less than one hour] loss of consciousness"
"9125",9124,"85213","Op subarach hem-mod coma","Subarachnoid hemorrhage following injury with open intracranial wound, with moderate [1-24 hours] loss of consciousness"
"9126",9125,"85214","Op subarach hem-prol com","Subarachnoid hemorrhage following injury with open intracranial wound, with prolonged [more than 24 hours) loss of consciousness and return to pre-existing conscious level"
"9127",9126,"85215","Op subarach hem-deep com","Subarachnoid hemorrhage following injury with open intracranial wound, with prolonged [more than 24 hours] loss of consciousness without return to pre-existing conscious level"
"9128",9127,"85216","Op subarach hem-coma NOS","Subarachnoid hemorrhage following injury with open intracranial wound, with loss of consciousness of unspecified duration"
"9129",9128,"85219","Opn subarach hem-concuss","Subarachnoid hemorrhage following injury with open intracranial wound, with concussion, unspecified"
"9130",9129,"85220","Traumatic subdural hem","Subdural hemorrhage following injury without mention of open intracranial wound, unspecified state of consciousness"
"9131",9130,"85221","Subdural hem w/o coma","Subdural hemorrhage following injury without mention of open intracranial wound, with no loss of consciousness"
"9132",9131,"85222","Subdural hem-brief coma","Subdural hemorrhage following injury without mention of open intracranial wound, with brief [less than one hour] loss of consciousness"
"9133",9132,"85223","Subdural hemorr-mod coma","Subdural hemorrhage following injury without mention of open intracranial wound, with moderate [1-24 hours] loss of consciousness"
"9134",9133,"85224","Subdural hem-prolng coma","Subdural hemorrhage following injury without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level"
"9135",9134,"85225","Subdural hem-deep coma","Subdural hemorrhage following injury without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness without return to pre-existing conscious level"
"9136",9135,"85226","Subdural hemorr-coma NOS","Subdural hemorrhage following injury without mention of open intracranial wound, with loss of consciousness of unspecified duration"
"9137",9136,"85229","Subdural hem-concussion","Subdural hemorrhage following injury without mention of open intracranial wound, with concussion, unspecified"
"9138",9137,"85230","Subdural hem w opn wound","Subdural hemorrhage following injury with open intracranial wound, unspecified state of consciousness"
"9139",9138,"85231","Open subdur hem w/o coma","Subdural hemorrhage following injury with open intracranial wound, with no loss of consciousness"
"9140",9139,"85232","Opn subdur hem-brf coma","Subdural hemorrhage following injury with open intracranial wound, with brief [less than one hour] loss of consciousness"
"9141",9140,"85233","Opn subdur hem-mod coma","Subdural hemorrhage following injury with open intracranial wound, with moderate [1-24 hours] loss of consciousness"
"9142",9141,"85234","Opn subdur hem-prol coma","Subdural hemorrhage following injury with open intracranial wound, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level"
