"row_id","itemid","label","abbreviation","dbsource","linksto","category","unitname","param_type","conceptid"
"7370",10595,40088,"Drain Out #3 Jackson Pratt",NA,"carevue","outputevents",NA,NA,NA,NA
"7371",10596,40091,"Chest Tubes Mediastinal",NA,"carevue","outputevents",NA,NA,NA,NA
"7372",10597,40093,"Drain Out #1 T Tube",NA,"carevue","outputevents",NA,NA,NA,NA
"7373",10598,40095,"Drain Out #2 Wound Vac",NA,"carevue","outputevents",NA,NA,NA,NA
"7374",10599,40097,"Cerebral Drain L Ventricular Drain",NA,"carevue","outputevents",NA,NA,NA,NA
"7375",10600,40100,"Drain Out #3 Penrose",NA,"carevue","outputevents",NA,NA,NA,NA
"7376",10633,41539,"LLQ Paracentesis sit",NA,"carevue","outputevents",NA,NA,NA,NA
"7377",10638,41556,"ng",NA,"carevue","inputevents_cv",NA,NA,NA,NA
"7378",10639,41557,"oral",NA,"carevue","inputevents_cv",NA,NA,NA,NA
"7379",10641,41561,"GASTROGRAFFIN",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7380",10643,41568,"Multivitamin",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7381",10645,41575,"ENEMA",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7382",10647,41580,"free h2o bolus",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7383",10648,41583,"pantoprazole",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7384",10651,41591,"kayexolate PR",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7385",10657,41611,"Nesiritide",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7386",10659,41619,"frfee water boluses",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7387",10660,41622,"K-Acetate 40mEq/250",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7388",10663,41632,"Mannitol",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7389",10664,41634,"HD Output",NA,"carevue","outputevents",NA,NA,NA,NA
"7390",10667,41642,"contrast",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7391",10670,41651,"xygris",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7392",10671,41707,"Chest Tubes CTICU CT 2",NA,"carevue","outputevents",NA,NA,NA,NA
"7393",10672,41710,"glucagon",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7394",10673,41712,"CT prep",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7395",10675,41717,"CO output",NA,"carevue","outputevents","Free Form Intake",NA,NA,NA
"7396",10678,41726,"ascites",NA,"carevue","inputevents_cv",NA,NA,NA,NA
"7397",10681,41733,"phenobarbital",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7398",10684,41741,"TOTAL IN ON PAPER CT",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7399",10685,41745,"H20 BOLUS VIA NG",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7400",9936,45621,"30mmolNaPhos/NS",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7401",9937,45623,"soap suds enema",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7402",9938,45624,"OR OUT (abdominal)",NA,"carevue","outputevents",NA,NA,NA,NA
"7403",9939,45626,"L Thoracentesis",NA,"carevue","outputevents",NA,NA,NA,NA
"7404",9940,45627,"potassium 40/500",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7405",9941,45629,"TPND9.5",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7406",9943,45632,"PG  Special Care 28",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7407",9944,45634,"Sodium Barcarb",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7408",9945,45635,"CT #2 assessment",NA,"carevue","inputevents_cv",NA,NA,NA,NA
"7409",9948,45640,"#11 Vent cap/ #16",NA,"carevue","inputevents_cv",NA,NA,NA,NA
"7410",9949,45641,"K PHOSPHATE",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7411",9951,45643,"replete/fiber",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7412",9952,45644,"Gentamycin Irrigatin",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7413",9953,45645,"Thorocentesis",NA,"carevue","outputevents",NA,NA,NA,NA
"7414",9954,45646,"Angio Intake",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7415",9955,45647,"Gentamicin to CT",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7416",9956,45648,"nutren renal fs",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7417",9957,45649,"PO CONTRAST",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7418",9959,45651,"left thoracentesis",NA,"carevue","outputevents",NA,NA,NA,NA
"7419",9960,45652,"Vac dressing",NA,"carevue","inputevents_cv",NA,NA,NA,NA
"7420",9961,45653,"Left Arm Drainage.",NA,"carevue","outputevents",NA,NA,NA,NA
"7421",9962,45654,"abd wd drainage",NA,"carevue","outputevents",NA,NA,NA,NA
"7422",9963,45655,"right arm drainage",NA,"carevue","outputevents",NA,NA,NA,NA
"7423",9964,45656,"SimSC28",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7424",9965,45657,"Replete with Fiber.",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7425",9967,45659,"ssc 26",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7426",8598,44737,"NS CT IRRIGANT",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7427",8599,44738,"CT warming fluid",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7428",8602,44742,"D5W WITH BICARB",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7429",8603,44743,"PROSOBEE 24 by conc",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7430",8607,44750,"bilat JP to CLWS",NA,"carevue","outputevents",NA,NA,NA,NA
"7431",8608,44752,"inc urine",NA,"carevue","outputevents",NA,NA,NA,NA
"7432",8609,44754,"JP#1&2 to CLWS",NA,"carevue","outputevents",NA,NA,NA,NA
"7433",8611,44757,"Foley Cath",NA,"carevue","inputevents_cv",NA,NA,NA,NA
"7434",8613,44760,"NS WITH K-PHOS",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7435",8614,44761,"Free H20",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7436",8615,44763,"IVF from floor",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7437",8617,44765,"Imp with fiber 1/2st",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7438",8618,44767,"JP 1",NA,"carevue","outputevents",NA,NA,NA,NA
"7439",8619,44770,"Water NG flush",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7440",8620,44772,"1/2str Impt with Fib",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7441",8622,44774,"500cc NS w/40meq kcl",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7442",8623,44776,"bile",NA,"carevue","inputevents_cv",NA,NA,NA,NA
"7443",8625,44780,"Enfamil 30cals/ounce",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7444",8627,44783,"Enfamil 30 cal NG",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7445",8629,44787,"chemo ara-c",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7446",8630,44789,"#3 CT-POSTERIOR",NA,"carevue","inputevents_cv",NA,NA,NA,NA
"7447",8633,44793,"protonix80mg/250ccNS",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7448",8634,44795,"CHEMO:Alb w/ Sargram",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7449",8635,44796,"CHEMO:Cytarabine",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7450",8636,44798,"EW IV intake",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7451",8637,44800,"kvo",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7452",8638,44801,"thorcentesis",NA,"carevue","outputevents",NA,NA,NA,NA
"7453",8640,44804,"ED crystalloid",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7454",8641,44805,"NA PHOS 30 MMO;",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7455",8647,44815,"LR BOLUS",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7456",8649,44817,"intake angio",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7457",8650,44819,"FFP ON FARR 2",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7458",8651,44821,"Jtube flush",NA,"carevue","outputevents","Free Form Intake",NA,NA,NA
"7459",8652,44822,"PD in",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7460",8653,44824,"EW urine output",NA,"carevue","outputevents",NA,NA,NA,NA
"7461",8654,44825,"crystalloid- ed",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7462",8655,44827,"ca gluconate 10%",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7463",8657,44830,"k phos 30 mmol",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7464",8658,44831,"BM g-tube",NA,"carevue","outputevents","Free Form Intake",NA,NA,NA
"7465",8659,44833,"phoresis",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7466",8660,44835,"ED FLUID INTAKE",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7467",8661,44837,"ED URINE",NA,"carevue","outputevents",NA,NA,NA,NA
"7468",8662,44838,"pharesis fluids",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7469",8663,44840,"impact 2/3 strength",NA,"carevue","outputevents","Free Form Intake",NA,NA,NA
"7470",8664,44843,"peritoneal dialysis",NA,"carevue","outputevents","Free Form Intake",NA,NA,NA
"7471",8665,44844,"ampho",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7472",8666,44846,"nephrost tube flush",NA,"carevue","outputevents","Free Form Intake",NA,NA,NA
"7473",8667,44847,"Arm Pouches",NA,"carevue","outputevents",NA,NA,NA,NA
"7474",8668,44849,"protonix gtt",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7475",8669,44850,"BARI-CAT",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7476",8670,44852,"PACU Supra pubic",NA,"carevue","inputevents_cv",NA,NA,NA,NA
"7477",8672,44856,"plasmaphersis",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7478",8675,44861,"Pheresis",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7479",8676,44862,"BLADDER PRESSURE",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7480",8677,44864,"15mmol Na+ Phos",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7481",8681,44870,"JT in",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7482",8682,44871,"FIB left leg",NA,"carevue","inputevents_cv",NA,NA,NA,NA
"7483",8683,44873,"plasmapharesis",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7484",8684,44874,"barycat",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7485",8685,44876,"Prom w/Fib 1/2 str",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7486",8686,44878,"Pheresis Intake",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7487",8687,44879,"Pheresis Output",NA,"carevue","outputevents",NA,NA,NA,NA
"7488",8688,44881,"N/S WITH 40MEQ OF KL",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7489",8691,44884,"or ngt",NA,"carevue","outputevents",NA,NA,NA,NA
"7490",8692,44885,"3/4 promote/fiber/tf",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7491",8694,44887,"2/3PROMOTE/FIBER",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7492",8696,44889,"IR",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7493",8697,44890,"ultrafiltrate",NA,"carevue","outputevents","Free Form Intake",NA,NA,NA
"7494",8700,44893,"D5W 500ml bolus",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7495",8701,44894,"N/s 500 ml bolus",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7496",8702,44895,"L CT drainage site",NA,"carevue","outputevents",NA,NA,NA,NA
"7497",8704,44897,"Insensible Losses",NA,"carevue","inputevents_cv",NA,NA,NA,NA
"7498",8705,44898,"VAC drain",NA,"carevue","outputevents",NA,NA,NA,NA
"7499",8708,43571,"nitrates",NA,"carevue","inputevents_cv",NA,NA,NA,NA
"7500",8709,43572,"drooling",NA,"carevue","inputevents_cv",NA,NA,NA,NA
"7501",8713,43576,"24hr Urine cc/kg/hr",NA,"carevue","outputevents",NA,NA,NA,NA
"7502",8719,43582,"Total blood out",NA,"carevue","outputevents",NA,NA,NA,NA
"7503",8720,43583,"UO/KG/hour",NA,"carevue","inputevents_cv",NA,NA,NA,NA
"7504",8721,43584,"Sterile Water NG",NA,"carevue","inputevents_cv","NG Feeding",NA,NA,NA
"7505",8723,43586,"D10w Bolus",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7506",8725,43588,".45%NS FLUSH",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7507",8726,43589,"urine cc/k/hr",NA,"carevue","outputevents",NA,NA,NA,NA
"7508",8727,43590,"ur/cc/kg",NA,"carevue","inputevents_cv",NA,NA,NA,NA
"7509",8730,43593,"IV D6W",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7510",8731,43594,"BMFSPO + HMF + MCT",NA,"carevue","outputevents","Free Form Intake",NA,NA,NA
"7511",8734,43597,"Hep Flush",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7512",8735,43598,"GT Pedialyte",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7513",8736,43599,"Enfamil AR 24 GT",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7514",8737,43600,"G-tube",NA,"carevue","outputevents",NA,NA,NA,NA
"7515",8742,43605,"Abdominal drainage",NA,"carevue","outputevents",NA,NA,NA,NA
"7516",8743,43606,"blood out",NA,"carevue","outputevents",NA,NA,NA,NA
"7517",8747,43612,"BMFSNG + 2 HMF",NA,"carevue","outputevents","Free Form Intake",NA,NA,NA
"7518",8750,43616,"ALIMENTUM 24CAL",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7519",8752,43619,"Bicarb",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7520",8754,43622,"cc/kg",NA,"carevue","inputevents_cv",NA,NA,NA,NA
"7521",8760,43631,"Neosure 22 NG",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7522",8761,43633,"Urine,cc/kg/day",NA,"carevue","outputevents",NA,NA,NA,NA
"7523",8762,43634,"abdominal drain",NA,"carevue","outputevents",NA,NA,NA,NA
"7524",8763,43636,"cc/k/h",NA,"carevue","inputevents_cv",NA,NA,NA,NA
"7525",8765,43639,"UR.cc/kg/hr",NA,"carevue","inputevents_cv",NA,NA,NA,NA
"7526",8770,43648,"D-10 Bolus",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7527",8773,43653,"ostomy cc/kg/hr",NA,"carevue","outputevents",NA,NA,NA,NA
"7528",8775,43657,"Similac 60/40",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7529",8779,43664,"PN-D11.5 with heparn",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7530",8788,43677,"cyclosporin",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7531",8791,43683,"mucomyst",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7532",8792,43684,"NG TUBE",NA,"carevue","outputevents",NA,NA,NA,NA
"7533",8793,43685,"Cath Lab Out",NA,"carevue","outputevents",NA,NA,NA,NA
"7534",8794,43687,"crystalloid/dialysis",NA,"carevue","outputevents","Free Form Intake",NA,NA,NA
"7535",8798,43693,"cyclosporin iv drip",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7536",8799,43695,"Drain Out #5 JP Lateral",NA,"carevue","outputevents",NA,NA,NA,NA
"7537",8802,43700,"Solumedrol mg/kg/min",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7538",8803,43701,"ns with 2 amps bicab",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7539",8804,43703,"ULTRAFILTRATE",NA,"carevue","outputevents",NA,NA,NA,NA
"7540",8806,43707,"RLQ OPEN AREA",NA,"carevue","inputevents_cv",NA,NA,NA,NA
"7541",8807,43708,"left groin site",NA,"carevue","inputevents_cv",NA,NA,NA,NA
"7542",8808,43710,"er out",NA,"carevue","outputevents",NA,NA,NA,NA
"7543",8809,43712,"Pregesimil FS PO",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7544",8810,43713,"Pregestilmil FS NG",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7545",8814,43719,"golytle prep",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7546",8815,43721,"tube fgs on floor",NA,"carevue","outputevents","Free Form Intake",NA,NA,NA
"7547",8816,43722,"Pericardial drain",NA,"carevue","outputevents",NA,NA,NA,NA
"7548",8818,43725,"D5W 150meq Sod Bicar",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7549",8819,43726,"cagluc (40gm/l)",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7550",8820,43728,"bupivacaine.1% r axi",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7551",8823,43733,"D5W & 40Gm CaGluc",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7552",8824,43734,"OR PSUEDOCYST DRAIN",NA,"carevue","outputevents",NA,NA,NA,NA
"7553",8826,43737,"IMPACT WITHOUT FIBER",NA,"carevue","outputevents","Free Form Intake",NA,NA,NA
"7554",8828,43739,"OR INPUT CRYSTALLOID",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7555",8832,43744,"NS bladder pressure",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7556",8833,43745,"k phos 15 mm",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7557",8834,43746,"gastrografin",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7558",8835,43747,"CALCIUM",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7559",8838,43750,"ANGIO CRYSTTALOID",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7560",8841,43753,"g-tube",NA,"carevue","outputevents",NA,NA,NA,NA
"7561",8842,43754,"j-tube",NA,"carevue","outputevents",NA,NA,NA,NA
"7562",8845,43757,"JT flush",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7563",8847,43759,"NS 40K 500CC",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7564",8850,43762,"Blood out",NA,"carevue","outputevents",NA,NA,NA,NA
"7565",8851,43763,"Bladder presure",NA,"carevue","inputevents_cv",NA,NA,NA,NA
"7566",8852,43764,"circ",NA,"carevue","inputevents_cv",NA,NA,NA,NA
"7567",8853,43765,"NS/10MG XIGRIS",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7568",8854,43766,"Similac 24 cals/oz",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7569",8855,43767,"Sim-24",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7570",8856,43768,"Sim-24(NG)",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7571",8860,43772,"thoracentisis",NA,"carevue","inputevents_cv",NA,NA,NA,NA
"7572",8861,43773,"barium prep",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7573",8862,43774,"Sim-26 w/promod",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7574",8863,43775,"Sim-26 w/promod (PG)",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7575",8864,43776,"Sim-26 w/promod(PO)",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7576",8865,43777,"Sim-26 w/promod (PO)",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7577",8866,43778,"CITRATE",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7578",8885,43799,"1:1 U/O REPLETION",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7579",8886,43800,"FARR 10 OUTPUT TOTAL",NA,"carevue","outputevents",NA,NA,NA,NA
"7580",8889,43804,"outside hsp",NA,"carevue","outputevents","Free Form Intake",NA,NA,NA
"7581",8892,43810,"0.5:1 U/O REPLETION",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7582",8893,43811,"urine out: cc/k/hr",NA,"carevue","outputevents",NA,NA,NA,NA
"7583",8894,43812,"urine out:cc/k/hr",NA,"carevue","outputevents",NA,NA,NA,NA
"7584",8898,43819,"1:1 NS Repletion.",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7585",8900,43823,"D5W 100MEQ BICARB",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7586",8901,43825,".5:1 NS REPLETION",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7587",8902,43826,"HYDROCHLORIDE ACID G",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7588",8905,43830,"Gastric aspirate",NA,"carevue","outputevents",NA,NA,NA,NA
"7589",9751,45363,"KPhos 15mmol/250D5W",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7590",9752,45364,"SC32",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7591",9755,45369,"Mucamyst iv.",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7592",9756,45370,"REPLETE/FIBER",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7593",9757,45372,"ERCP IV intake",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7594",9758,45373,"Jevity (TF)",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7595",9759,45374,"D5NS 40K",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7596",9760,45376,"D5W 15mM Phos/22MEQK",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7597",9761,45378,"Angiography Intake",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7598",9762,45379,"OR CELL Saver",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7599",9763,45381,"replete with fiber",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7600",9764,45382,"NA phos",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7601",9765,45384,"SSC 26",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7602",9766,45385,"NUTREN PUL 2/3st mvi",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7603",9767,45387,"Glucagon 25mg/250",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7604",9768,45388,"H20+7.7meqNaAcetate",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7605",9769,45390,"Liquid SSC28",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7606",9770,45391,"SSC26",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7607",9771,45393,"ED cryst",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7608",9772,45394,"Sodium Phosphate30mm",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7609",9773,45396,"40meq KCL",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7610",9774,45398,"LACTULOSE PR",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7611",9775,45399,"SSC 30",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7612",9776,45401,"SSC30",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7613",9777,45402,"Amiodorone",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7614",9778,45404,"NS with 30mm Na Phos",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7615",9779,45406,"Replete w/ fiber",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7616",9780,45407,"SC30FeNG",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7617",9781,45408,"Free H20 cont G-tube",NA,"carevue","outputevents","Free Form Intake",NA,NA,NA
"7618",9782,45410,"10% Dextran 40",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7619",9783,45412,"peg",NA,"carevue","outputevents",NA,NA,NA,NA
"7620",9784,45414,"PARACENTISIS",NA,"carevue","inputevents_cv",NA,NA,NA,NA
"7621",9785,45417,"Chest Tube R #3",NA,"carevue","outputevents",NA,NA,NA,NA
"7622",9786,45419,"g-tube feeding",NA,"carevue","outputevents",NA,NA,NA,NA
"7623",9787,45422,"L pleural tap",NA,"carevue","outputevents",NA,NA,NA,NA
"7624",9788,45424,"VAC RIGHT GROIN",NA,"carevue","inputevents_cv",NA,NA,NA,NA
"7625",9789,45427,"PD 2.5% Dextrose",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7626",9790,45428,"IVF Farr 10",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7627",9791,45429,"PO Farr 10",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7628",9792,45431,"sodium phos 15mmol",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7629",9793,45432,"26 cal po",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7630",9794,45434,"Pedialyte",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7631",9795,45435,"R pleural tap",NA,"carevue","outputevents",NA,NA,NA,NA
"7632",9800,45443,"SSC 30 PG",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7633",9801,45444,"SSC 30 PO",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7634",9802,45446,"SSC 28 ng",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7635",9803,45448,"Nutren",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7636",9804,45449,"SW with Na acetate",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7637",9805,45451,"SSC26 po",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7638",9806,45452,"SSC28po",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7639",9807,45454,"SC34+BP",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7640",9808,45455,"SSC28 NG",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7641",9809,45457,"SSC26 PG",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
"7642",9810,45458,"SSC26 PO",NA,"carevue","inputevents_cv","Free Form Intake",NA,NA,NA
